tweet_id,airline_sentiment,airline_sentiment_confidence,negativereason,negativereason_confidence,airline,airline_sentiment_gold,name,negativereason_gold,retweet_count,text,tweet_coord,tweet_created,tweet_location,user_timezone
568894231651098624,neutral,0.6563,,0.0,Delta,,pveganmama,,0,@JetBlue do you know when the schedule for dec 2015 will be released?,,2015-02-20 22:05:29,Oregon,Arizona
568894021688434690,neutral,1.0,,,Delta,,mkboston13,,0,@JetBlue do you have direct flights to and from Bos to St Lucia or Antigua?,,2015-02-20 22:04:38,shopping. anywhere  ,Quito
568891974687830016,positive,1.0,,,Delta,,_stephanieejayy,,0,@JetBlue okay thanks. Hope to be flying with you guys soon!,,2015-02-20 21:56:30,,
568891233386561537,neutral,1.0,,,Delta,,_stephanieejayy,,0,@JetBlue do you have any afternoon flights going from BQN to JFK? I only seem to find early morning flights.,,2015-02-20 21:53:34,,
568889828588331009,neutral,1.0,,,Delta,,KatieKane84,,0,@JetBlue I'm flying your airline just out of #LGA 😷,,2015-02-20 21:47:59,brooklyn ,Quito
568888413308391424,positive,0.7153,,,Delta,,GuidanceGirlEm,,0,@JetBlue he loved the #natural #beefjerky snacks😉,,2015-02-20 21:42:21,"New York, New York",Central Time (US & Canada)
568888167681695744,positive,0.6322,,,Delta,,ErinGambo,,0,@JetBlue thanks for your reply. It was flight 1572.,,2015-02-20 21:41:23,"New York, NY",
568885004610240512,positive,1.0,,,Delta,,alixpeabody,,0,@JetBlue who is he I must send a note!!! Too good for words!,,2015-02-20 21:28:49,"San Francisco, CA",Pacific Time (US & Canada)
568884379600224258,neutral,0.6457,,,Delta,,alixpeabody,,0,"@jetblue captain ""takes as lot of muscles to frown but JUST A FEW TO SMILE. Y'all ready to go flyin?"" I mean... Now I am!",,2015-02-20 21:26:20,"San Francisco, CA",Pacific Time (US & Canada)
568883264791785472,negative,1.0,Customer Service Issue,0.6745,Delta,,Cav3rnicula,,0,@JetBlue can't seem to DM you guys.. JDHADP,,2015-02-20 21:21:54,"Bay Area, CA.",
568882606634369024,positive,1.0,,,Delta,,AroundTownGabby,,0,@JetBlue - loving Capt Joe on our flight from BOS to SFO #633. This should be fun!,,2015-02-20 21:19:17,"Suburb of Boston, MA",
568881791156822017,negative,1.0,Late Flight,1.0,Delta,,dwhitchcock,,0,@JetBlue Two delays.  A little proactive communication goes a long way. #howhardcanthatreallybe?,,2015-02-20 21:16:02,Tampa FL & Hendersonville NC,Eastern Time (US & Canada)
568879791648088065,negative,0.6364,Lost Luggage,0.3535,Delta,,mhoffma8,,0,@JetBlue - worst view for an athlete; watching your team from the front seat of the chase van #nogearnotraining,,2015-02-20 21:08:06,,
568877772828880896,positive,1.0,,,Delta,,OneikaTraveller,,0,@JetBlue It was fabulous! Very pleased.,,2015-02-20 21:00:04,"Hong Kong, SAR",Hong Kong
568876769455054849,neutral,1.0,,,Delta,,MomEsq10,,0,@JetBlue I'll take 3 round trip tickets to the closest warmest place please! #negativedegrees #buffalo #snowwillnevermelt,,2015-02-20 20:56:05,"Buffalo, New York",
568876711300997121,neutral,0.6332,,,Delta,,heykaradoyle,,0,@JetBlue you know it!!,,2015-02-20 20:55:51,New York-Florida,Eastern Time (US & Canada)
568875992128729088,neutral,0.6382,,,Delta,,RogerSaintange,,0,@JetBlue @hanneslohmann cool,,2015-02-20 20:53:00,,Pacific Time (US & Canada)
568875212202078208,positive,0.6774,,,Delta,,narryyhemmings,,0,@JetBlue u the real MVP http://t.co/jWL26G6lRw,,2015-02-20 20:49:54,Boston,Eastern Time (US & Canada)
568872365146251264,positive,1.0,,,Delta,,mariobonifacio,,0,@JetBlue No worries. Time flew in the terminal and now we're taking off. Thanks again!,,2015-02-20 20:38:35,New York,Eastern Time (US & Canada)
568871330495406080,positive,0.6526,,,Delta,,yaffasolin,,0,"@JetBlue messaged you, thanks",,2015-02-20 20:34:28,New York,Pacific Time (US & Canada)
568870342443184128,neutral,0.6196,,0.0,Delta,,Cav3rnicula,,0,@JetBlue will I be compensated for delays or Cancelled Flightlation?,,2015-02-20 20:30:33,"Bay Area, CA.",
568864286266814465,positive,1.0,,,Delta,,KaylaRose__,,0,@JetBlue I will. Thank you!,,2015-02-20 20:06:29,,Eastern Time (US & Canada)
568862787193081856,neutral,0.6411,,0.0,Delta,,moneyries,,0,@JetBlue dang. Pandora? Does it look like it may get pushed back more or is this likely it?,,2015-02-20 20:00:32,"Brooklyn, NY",Eastern Time (US & Canada)
568862241497305088,negative,1.0,Customer Service Issue,0.6859999999999999,Delta,,JefferyAArnold,,0,"@JetBlue poor storm customer service, 1hr takeoff delay waiting for the snack cart, rude steward (no names) and I love you guys. #TrueBlue",,2015-02-20 19:58:21,"Hoboken,NJ",Pacific Time (US & Canada)
568862134966345729,neutral,0.6871,,,Delta,,southxnortheast,,2,@JetBlue saving my sanity. Leaving it behind for sunshine. #escape #FL #bliss #travel #InDenial #WhatFrozenPipes http://t.co/6TtzEJV3hY,,2015-02-20 19:57:56,key west to bar harbor,
568861835568369664,negative,1.0,Late Flight,0.6882,Delta,,Cav3rnicula,,0,"@JetBlue before departure, while people who are delayed get up to $200 to compensate their time..",,2015-02-20 19:56:45,"Bay Area, CA.",
568861309384728577,negative,0.6733,Flight Booking Problems,0.3532,Delta,,KaylaRose__,,0,"@JetBlue No, it is one I'm trying to make, but it is probably too Late Flight. I did not see an email that I could call. Pittsburgh International.",,2015-02-20 19:54:39,,Eastern Time (US & Canada)
568861149053231104,neutral,0.3494,,0.0,Delta,,HowDoesItSound,,0,@JetBlue I have more flights that I'd love to redeem for some points but they're a little over a year old. Is there a historical limit?,,2015-02-20 19:54:01,"Brooklyn, NY",Pacific Time (US & Canada)
568861022343307264,negative,1.0,Customer Service Issue,1.0,Delta,,JSHKODNIK,,0,@JetBlue has the worst customer service out of any airline company. #dontflythem,,2015-02-20 19:53:31,"Buffalo, New York, Florida",Quito
568860520796725248,negative,1.0,Late Flight,1.0,Delta,,moneyries,,0,@JetBlue what's up with the random delay on flight 1729? Any chance of it being a false alarm?,,2015-02-20 19:51:31,"Brooklyn, NY",Eastern Time (US & Canada)
568858899438178305,negative,1.0,Late Flight,0.6667,Delta,,Cav3rnicula,,0,"@JetBlue I lost a day at the airport and off my trip, I should be compensated for the inconvenience!!!!!",,2015-02-20 19:45:05,"Bay Area, CA.",
568857976733376512,positive,1.0,,,Delta,,HowDoesItSound,,0,@JetBlue Thanks for the reminder of a few older flights I'd taken and the easy access to add points to my new JB account! Awesome service.,,2015-02-20 19:41:25,"Brooklyn, NY",Pacific Time (US & Canada)
568855090930429952,neutral,1.0,,,Delta,,lexinieds,,0,@JetBlue can I switch my seat for my trip on Sunday?,"[37.40321679, -121.96988433]",2015-02-20 19:29:57,NYC,
568854763057475584,positive,0.6667,,,Delta,,spark911uk,,0,@JetBlue @AmericanAir ah ha! I misread the end date as being 2014 not 2015. Thanks for clarifying :),"[0.0, 0.0]",2015-02-20 19:28:38,New York City,Eastern Time (US & Canada)
568853588858023936,negative,0.7018,Late Flight,0.7018,Delta,,islandershf,,0,@JetBlue what is the reason for the delay,,2015-02-20 19:23:59,,Eastern Time (US & Canada)
568853321659736064,neutral,0.6705,,0.0,Delta,,spark911uk,,0,@JetBlue where do I add my AA loyalty number to my Jetblue reservation?,"[0.0, 0.0]",2015-02-20 19:22:55,New York City,Eastern Time (US & Canada)
568851381769134080,positive,0.6639,,,Delta,,JPopsie,,0,@JetBlue I'll see you on board again soon!,,2015-02-20 19:15:12,Global,Eastern Time (US & Canada)
568850938796118016,neutral,1.0,,,Delta,,islandershf,,0,@JetBlue is flt 1202 delayed?,,2015-02-20 19:13:27,,Eastern Time (US & Canada)
568850770331721728,neutral,0.6295,,,Delta,,SMHillman,,0,@JetBlue #AfterAll indeed! https://t.co/swWhYhEn76 #LoveSongFriday #Cheesy #80sweresomuchfun #BrandLoveAffair,,2015-02-20 19:12:47,"New York, NY",Eastern Time (US & Canada)
568849719625158657,positive,1.0,,,Delta,,JPopsie,,0,@JetBlue heading to Buffalo... trading the cold in Boston for colder in Buffalo... Maybe the Caribbean next time?,,2015-02-20 19:08:36,Global,Eastern Time (US & Canada)
568848952768000000,neutral,0.6507,,,Delta,,Wibbitz,,0,@JetBlue and @WSJ team up offering in-flight access to journal content http://t.co/PTsbkA4cDJ,,2015-02-20 19:05:33,"New York, Tel Aviv",Jerusalem
568846033997803520,positive,1.0,,,Delta,,SMHillman,,0,@JetBlue Of course U know I would like 2 lay you down in a #BedofRoses as long as they're #mint colored! https://t.co/3QYEzHjGsb #brandmance,,2015-02-20 18:53:57,"New York, NY",Eastern Time (US & Canada)
568845545986400256,neutral,0.7040000000000001,,,Delta,,SMHillman,,0,@JetBlue Now ur asking for the heavy guns! You know #IWouldDoAnythingForLove https://t.co/Yx1DQJn8nL #BrandMance #LoveSongFriday,,2015-02-20 18:52:01,"New York, NY",Eastern Time (US & Canada)
568843464361713664,neutral,1.0,,,Delta,,laurafee,,0,@JetBlue well mine sure aren't anything to write home about!,,2015-02-20 18:43:45,so cal,Pacific Time (US & Canada)
568843160224452608,positive,0.6701,,0.0,Delta,,s_m_i,,5,This is so smart it makes me angry MT @JetBlue: We’ve partnered with @WSJ to bring you free digital access onboard! http://t.co/0LiwEcAsOe,,2015-02-20 18:42:32,,Eastern Time (US & Canada)
568842695864504320,positive,1.0,,,Delta,,SMHillman,,0,@JetBlue OOH! Good one! Speaking of #MiAmore - Just know that #IAdore https://t.co/fWZClBvuG4 Loving #LoveSongFriday,,2015-02-20 18:40:41,"New York, NY",Eastern Time (US & Canada)
568841355226517504,neutral,1.0,,,Delta,,laurafee,,0,@JetBlue well I'm not sure I'm that bold! lol or are you saying you didn't believe me?? :P,,2015-02-20 18:35:22,so cal,Pacific Time (US & Canada)
568840506148573186,positive,0.6579,,,Delta,,datminecraftboz,,0,@JetBlue i love this song &lt;3 thanks @JetBlue,,2015-02-20 18:31:59,,
568839596261249024,neutral,0.6409,,,Delta,,SMHillman,,0,@JetBlue Let's just say #IDontWannaLiveWithoutYourLove https://t.co/i9KCgaxxFa #ItWasMintToBe #BestInClassSocial #ThankYou #Travel #Business,,2015-02-20 18:28:22,"New York, NY",Eastern Time (US & Canada)
568839278681174016,neutral,1.0,,,Delta,,IFEnews,,0,@JetBlue and The from @WSJ Team to Offer In-#Flight Access to Journal ... - Digital Journal http://t.co/ucF0B0bQ8r,,2015-02-20 18:27:07,FL350,Sydney
568837638611992576,neutral,0.343,,0.0,Delta,,wclsc59,,0,@JetBlue I did.... Would be nice to see more services out of @triflight instead of having to drive 3-4 hrs to like charlotte or atlanta,,2015-02-20 18:20:36,johnson city tn,
568837619372593153,positive,1.0,,,Delta,,laurafee,,0,@JetBlue currently dancing in the terminal. love Stevie!,,2015-02-20 18:20:31,so cal,Pacific Time (US & Canada)
568836750598123521,positive,1.0,,,Delta,,datminecraftboz,,0,@JetBlue thank you for being jetblue and not jetgreen or jetred. blue is my favorite color! and jet blue makes it better :),,2015-02-20 18:17:04,,
568836365309190145,neutral,0.6768,,,Delta,,StacyCrossB6,,0,@JetBlue We already won the tickets but she's totally on a beach right now. #flightlanding #sunscreen #feelsgood http://t.co/5PvG2hJXKp,,2015-02-20 18:15:32,Philadelphia,Eastern Time (US & Canada)
568835573982633984,neutral,0.6698,,0.0,Delta,,wclsc59,,0,@JetBlue will you please start offering more routes out of @triflight to more locations,,2015-02-20 18:12:23,johnson city tn,
568834558268973056,positive,0.6959,,,Delta,,SaharaSams,,2,"chair #selfie ""@JetBlue: @StacyCrossB6 @PHLAirport @SaharaSams  Everyone looks #FLAWLESS ;) We're so PROUD of our PHL crew! #BlueHeros”",,2015-02-20 18:08:21,"West Berlin, NJ",Eastern Time (US & Canada)
568834182694240256,positive,1.0,,,Delta,,EMPRESSROOTSGAL,,0,@JetBlue @WSJ #JETBLUE treated me right as a #disabledtraveler thanks for a no hassle flight to @jamaica,"[0.0, 0.0]",2015-02-20 18:06:52,JAMAICA&USA,Central Time (US & Canada)
568833490818453504,negative,0.6585,Can't Tell,0.6585,Delta,,BritishAirNews,,0,@JetBlue's CEO battles to appease passengers and Wall Street - Waterbury Republican American http://t.co/Ur60Un86gy,,2015-02-20 18:04:07,UK,Sydney
568829891220803584,neutral,0.67,,0.0,Delta,,Cindy3015,,0,@JetBlue I'm looking every day just watching for a deal. I have specific dates so fare finder doesn't help me,,2015-02-20 17:49:49,"Rochester , N.Y",Eastern Time (US & Canada)
568828957002493953,positive,1.0,,,Delta,,BostonSwifty,,0,@JetBlue flight booked! Heading out to California with the @WikiPearl team for  @NatProdExpo on March 6-8! Can't wait! #ExpoWest,,2015-02-20 17:46:06,"Boston, MA",Eastern Time (US & Canada)
568827568973066240,positive,0.6719,,,Delta,,Bkgirl_VSL,,0,@JetBlue totally would have.... but the outside view was even more camera ready haha #EvenMoreSpace #EvenMoreView http://t.co/dXuX6DBfd3,,2015-02-20 17:40:35,"Brooklyn, NY",
568827397103099904,negative,1.0,Late Flight,0.6895,Delta,,The_Radifier,,0,@JetBlue dont really know what that means but this isnt the best first-time-flying-w-a-16mo old experience. likelihood of addtl delays 2nt?,,2015-02-20 17:39:54,"Arlington, VA",Atlantic Time (Canada)
568826055324098562,positive,0.6701,,,Delta,,anku,,0,@JetBlue sent :-) curious to see what kind of comp we get.,,2015-02-20 17:34:34,San Francisco,Pacific Time (US & Canada)
568825255604699136,positive,0.6816,,,Delta,,jmoumou1,,0,@JetBlue I can't wait to hear back from you regarding the internship opportunity! 😊,,2015-02-20 17:31:23,,Eastern Time (US & Canada)
568824366928039936,neutral,1.0,,,Delta,,bekahthornhill,,0,@JetBlue why don't you fly to #nashville? :(,,2015-02-20 17:27:51,"Austin, TX/NY, NY",Central Time (US & Canada)
568823603627565056,negative,1.0,Late Flight,1.0,Delta,,mishy_mish,,0,"@JetBlue I ❤️ Jetblue but i was on flt 277 from fll to sfo. tke off was over 1 hr Late Flight, div to phx &amp; got in 2 hrs Late Flight. What will be done?",,2015-02-20 17:24:49,"Fort Lauderdale, Fl",Eastern Time (US & Canada)
568823136600371200,negative,1.0,Late Flight,1.0,Delta,,The_Radifier,,0,@JetBlue sis and 16 month old nephew are. Last nights flight and this am mega delayed. Now this evening's is starting w delays. Why?,,2015-02-20 17:22:58,"Arlington, VA",Atlantic Time (Canada)
568821070767255552,neutral,1.0,,,Delta,,SaharaSams,,0,@JetBlue Challenge accepted. First 5 crew members to send pics in the chairs get FREE tickets to visit us. #wager #IsItSummerYet,"[0.0, 0.0]",2015-02-20 17:14:46,"West Berlin, NJ",Eastern Time (US & Canada)
568819697438871553,neutral,1.0,,,Delta,,kyachtic,,0,@JetBlue what's a good address to send feedback over email?,,2015-02-20 17:09:18,"Boston, USA",Arizona
568818695562260481,positive,1.0,,,Delta,,TyrellJourdanA,,0,@JetBlue Thanks for the $100 credit because of the 4hr delay. I can tell customer service means a lot to YOU #Thankful,,2015-02-20 17:05:19,The Eastside of the Far Side,Eastern Time (US & Canada)
568818669024907264,negative,1.0,Late Flight,0.677,Delta,,The_Radifier,,0,@JetBlue what is going on with your BDL to DCA flights yesterday and today?! Why is every single one getting delayed?,,2015-02-20 17:05:13,"Arlington, VA",Atlantic Time (Canada)
568816016622354432,neutral,1.0,,,Delta,,paupaucda,,0,@JetBlue I did. They said not as of now. Let's cross fingers it happens before departing,,2015-02-20 16:54:41,,Pacific Time (US & Canada)
568815117120319488,neutral,1.0,,,Delta,,Aircrews,,0,@JetBlue's CEO battles to appease passengers and Wall Street - Lake Wylie #Pilot http://t.co/jgor0vdI3S,,2015-02-20 16:51:06,Australia,Sydney
568812654346653697,neutral,0.6392,,,Delta,,gloeb90,,0,@JetBlue OK cool.  I need to listen to some Dre and Snoop en route to LA.  That would have been a shame.,,2015-02-20 16:41:19,NY,
568811069575204864,negative,0.6634,Customer Service Issue,0.3465,Delta,,Rachelce2,,1,"@JetBlue basically stole my glasses, and now I can't drive or see in my classes and they're not answering my phone calls. #thanksJetBlue",,2015-02-20 16:35:01,,Central Time (US & Canada)
568810170383536128,positive,1.0,,,Delta,,CourtneyEastes,,0,@JetBlue thank you for always have the most amazing customer service! Bring on The Disney Princess Half Marathon,,2015-02-20 16:31:27,,
568809510644527104,negative,1.0,Late Flight,1.0,Delta,,MichaelSadov,,0,"@JetBlue we've been delayed for almost 2 hrs. I take JetBlue because I've had good luck, but today is really frustrating.",,2015-02-20 16:28:49,,
568809330151022592,neutral,1.0,,,Delta,,BritishAirNews,,0,@JetBlue's CEO battles to appease passengers and Wall Street - Waterbury Republican American http://t.co/D1eRGPdWsJ,,2015-02-20 16:28:06,UK,Sydney
568808746689933312,neutral,1.0,,,Delta,,meadonmanhattan,,0,@JetBlue trivia contest to win flight. 1 question. RT and Follow &amp; I'll send you answer to enter. http://t.co/AucSYKFUHD via @WSJPlus,,2015-02-20 16:25:47,"iPhone: 28.356075,-81.588827",Eastern Time (US & Canada)
568808318560550912,positive,0.6838,,,Delta,,matthewhirsch,,0,@JetBlue I definitely will. Thanks!,,2015-02-20 16:24:05,"Hoboken, NJ",Eastern Time (US & Canada)
568807823187976193,positive,0.6667,,,Delta,,SMHillman,,0,@JetBlue I'm #MakingLoveOutofNothingAtAll on my #brandloveaffair to #LAX https://t.co/kdHRUF54sW,,2015-02-20 16:22:07,"New York, NY",Eastern Time (US & Canada)
568807083270762497,negative,1.0,Can't Tell,0.6487,Delta,,MichelleAntunez,,0,@JetBlue something they're not telling us (2),,2015-02-20 16:19:11,"Miami,Florida",Central Time (US & Canada)
568806985505726464,neutral,0.6709,,0.0,Delta,,MichelleAntunez,,0,@JetBlue that's what we've been told however how would this work if you're going overseas? Bottom line is passengers feel as if there's (1),,2015-02-20 16:18:47,"Miami,Florida",Central Time (US & Canada)
568806899275018241,negative,1.0,Bad Flight,1.0,Delta,,MichaelSadov,,0,@JetBlue we've been on the runway for over an hour. Now the water pressure is low and taxiing back for maintenance. #1572,,2015-02-20 16:18:27,,
568806618097455104,negative,1.0,Late Flight,1.0,Delta,,ErinGambo,,0,@JetBlue thanks for the heads up about the 2 hour delay #sarcasm #patienceiswearingthin #woof,,2015-02-20 16:17:20,"New York, NY",
568805624164851712,positive,1.0,,,Delta,,matthewhirsch,,0,@JetBlue Hi! Just wanted to see if you have any new routes planned this year for Newark. Love flying you guys and hope to do so more!,,2015-02-20 16:13:23,"Hoboken, NJ",Eastern Time (US & Canada)
568804502645706752,negative,1.0,Customer Service Issue,1.0,Delta,,jakubsuchy,,0,"@jetblue when i sign in into TrueBlue, why do I have to do it twice? happens to everyone around me",,2015-02-20 16:08:55,New York,London
568804416662454272,negative,1.0,Late Flight,0.3541,Delta,,KBeckwithDane,,0,@JetBlue mechanical failure isn't Boston' fault.,,2015-02-20 16:08:35,,
568801701378928641,positive,0.6566,,,Delta,,mariobonifacio,,0,@JetBlue Oh that totally looks on par with @AmericanAir's Admirals Club; any way you can slide us a couple passes? ;),,2015-02-20 15:57:48,New York,Eastern Time (US & Canada)
568801400815292416,negative,0.6883,Late Flight,0.6883,Delta,,KBeckwithDane,,0,@JetBlue 290 to Boston,,2015-02-20 15:56:36,,
568800846789545984,neutral,0.6806,,,Delta,,alexandrawalshh,,0,@JetBlue thanks bae,,2015-02-20 15:54:24,nyc ,Quito
568800822693380096,negative,1.0,Late Flight,1.0,Delta,,techcatalyst,,0,@JetBlue I’m going to miss a hugely important meeting because of your constant delays #itscostingmeincome,,2015-02-20 15:54:18,"New York, USA",Eastern Time (US & Canada)
568799543698935808,positive,1.0,,,Delta,,SMHillman,,0,@JetBlue gr8 #Mint crew on #flight 123 to #LAX they're #Mintalicious #TrueBlueLove #ShelleyandMarcRock #travel #air,,2015-02-20 15:49:13,"New York, NY",Eastern Time (US & Canada)
568799486392143872,positive,1.0,,,Delta,,ASSauLTxMasTER,,0,"@JetBlue Thanks for offering this service, guys! http://t.co/xDjzkC34GB",,2015-02-20 15:48:59,Orlando,Eastern Time (US & Canada)
568798862086836225,negative,0.7090000000000001,Late Flight,0.7090000000000001,Delta,,alexandrawalshh,,0,@JetBlue when your flights delayed :)))&gt;&gt;&gt;,,2015-02-20 15:46:31,nyc ,Quito
568798853656223745,positive,0.6701,,,Delta,,SMHillman,,0,"@JetBlue what can I say, I'm #LostinLove w/our #brandmance https://t.co/Bzwgp7aDVE #wemosaictogether #Mint #Love",,2015-02-20 15:46:29,"New York, NY",Eastern Time (US & Canada)
568798264943902720,neutral,1.0,,,Delta,,Rachel_Lipson,,0,@JetBlue should I be nervous about a Sunday AM flight Baltimore to Boston? Any suggestions on what I can do? Need to be in Boston by Monday.,"[38.91355311, -77.04169657]",2015-02-20 15:44:08,"Washington, DC",Eastern Time (US & Canada)
568798045799784448,positive,1.0,,,Delta,,dpcahoon,,0,@JetBlue you guys rock!! http://t.co/LA397zaoAY,,2015-02-20 15:43:16,"Cambridge, MA",Eastern Time (US & Canada)
568797557914148865,positive,1.0,,,Delta,,mariobonifacio,,0,"That would be great! I never thought I'd be the sort who'd be into them, but it really makes the flying experience more bearable @JetBlue",,2015-02-20 15:41:20,New York,Eastern Time (US & Canada)
568797120410619904,negative,0.9278,Late Flight,0.5386,Delta,negative,techcatalyst,Late Flight,0,@JetBlue sorry to report we are stuck on Tarmac.. Being held so #notwheelsup,,2015-02-20 15:39:35,"New York, USA",Eastern Time (US & Canada)
568796340714639360,positive,1.0,,,Delta,,kbosspotter,,0,@JetBlue thanks to the gent on the phone who fixed my BOS-MCO flight and the fee waiver! A320 now :) #flyfi ! I forget her name :(,,2015-02-20 15:36:30,Logan International Airport,Atlantic Time (Canada)
568796240319639552,neutral,0.6702,,,Delta,,JetBlueNews,,0,@JetBlue Airways Hits New 52-Week High at $17.58 (JBLU) - sleekmoney http://t.co/zdKXn4kTOu,,2015-02-20 15:36:06,USA,Sydney
568796018348724226,negative,1.0,Late Flight,0.6941,Delta,,mariobonifacio,,0,"I was a bit steamed in conjunction w/my new 7-hour wait at first, but having sat down and bought a bit of tea, I've settled some @JetBlue",,2015-02-20 15:35:13,New York,Eastern Time (US & Canada)
568794248654426112,positive,0.7053,,,Delta,,mariobonifacio,,0,"Thanks! Hope I don't look like a complainer, I've written of good experiences w/you in the past and am making do in terminal 5 :) @JetBlue",,2015-02-20 15:28:11,New York,Eastern Time (US & Canada)
568789117426921472,neutral,0.65,,,Delta,,nokidhungry,,0,"@jetblue We'd love to help Shanese Bryant-Melton, a hard-working grandmother from DC, go to Miami. It's on her bucket list. #flyitforward",,2015-02-20 15:07:47,"Washington, DC",Eastern Time (US & Canada)
568787185341751296,neutral,1.0,,,Delta,,rfeeney11,,0,@JetBlue Just signed up for TrueBlue and booked a flight but keep getting an error when I try to link it to my TB account. What's the deal?,,2015-02-20 15:00:07,,Central Time (US & Canada)
568786394656722944,positive,1.0,,,Delta,,stetsoninc,,0,@JetBlue Success! Good work JetBlue team,,2015-02-20 14:56:58,"New York, NY",Central Time (US & Canada)
568785867743105024,neutral,0.6316,,0.0,Delta,,redsox223,,0,@JetBlue I hope so. The plane does appear to be leaving a nearby terminal for our gate.,,2015-02-20 14:54:53,,
568785094430883840,positive,1.0,,,Delta,,AlanaMYzola,,0,@JetBlue great flight! Great view! :-) http://t.co/Yxn00pnOav,,2015-02-20 14:51:48,,
568784868257214464,positive,1.0,,,Delta,,dentistmel,,0,@JetBlue beautiful ride. Thanks again:),,2015-02-20 14:50:54,"East Greenwich,RI",
568782407698149376,positive,1.0,,,Delta,,lunchforone,,0,@JetBlue perfect! Probably need some coffee to stay awake during the night ;),,2015-02-20 14:41:08,Germany ,Berlin
568781359331844096,negative,1.0,Can't Tell,1.0,Delta,,NickMarvalous,,0,"@JetBlue appreciate what you've done on your end to make this right, but still unhappy with initial incident. Will be calling.",,2015-02-20 14:36:58,,
568781140217049088,neutral,1.0,,,Delta,,JetBlueNews,,0,@JetBlue's CEO battles to appease passengers and Wall Street - Waterbury Republican American http://t.co/Of7PFvQpOY,,2015-02-20 14:36:05,USA,Sydney
568780552964145152,negative,1.0,Flight Attendant Complaints,0.3684,Delta,,mariobonifacio,,0,"Lines may be extra long or security slow, but seems your employees too quick to blame customers who don't arrive 3-4 hours ahead @JetBlue",,2015-02-20 14:33:45,New York,Eastern Time (US & Canada)
568779615323299840,positive,0.6667,,,Delta,,SMHillman,,2,Then you better #HoldOn - #EverythingsGonnaBeAlright @jetblue 4 our #brandloveaffair https://t.co/64kN6GEEP8 #TrueBlueLove #travel #business,,2015-02-20 14:30:02,"New York, NY",Eastern Time (US & Canada)
568778730186928128,negative,1.0,Customer Service Issue,1.0,Delta,,stetsoninc,,0,"@JetBlue This is the error message: Paper tickets cannot be serviced on-line.
Please see a JetBlue Crewmember for assistance.",,2015-02-20 14:26:31,"New York, NY",Central Time (US & Canada)
568778553933889536,neutral,1.0,,,Delta,,lunchforone,,0,@JetBlue are there any food places open at the JFK T5 24//?,,2015-02-20 14:25:49,Germany ,Berlin
568778374451220480,negative,0.6706,Can't Tell,0.3376,Delta,,stetsoninc,,0,@JetBlue CCNDJP/ I can send a screen shot of the systems error if an email address is provided,,2015-02-20 14:25:06,"New York, NY",Central Time (US & Canada)
568775130505207809,negative,1.0,Can't Tell,1.0,Delta,,NYYash,,0,"@JetBlue Inconvenience is an understatement. More like torture. Clearly going down the wrong path, JetBlue.",,2015-02-20 14:12:13,"New York City, NY",Atlantic Time (Canada)
568774914452418561,negative,1.0,Late Flight,0.3402,Delta,,NYYash,,0,"@JetBlue don't just cling on to the safety card. It safety was really an issue, then flight would have landed immediately. .",,2015-02-20 14:11:21,"New York City, NY",Atlantic Time (Canada)
568773939754889216,neutral,1.0,,,Delta,,NickMarvalous,,0,@JetBlue no. Did not catch his name. I am sure Jason will know.,,2015-02-20 14:07:29,,
568769775515635712,negative,1.0,Customer Service Issue,0.7,Delta,,TyrellJourdanA,,0,@JetBlue I waited in line all that time to be told by a crewmember that there's no update until 9:30 #3HrDelay #disappointed,,2015-02-20 13:50:56,The Eastside of the Far Side,Eastern Time (US & Canada)
568768028831289344,negative,1.0,Customer Service Issue,0.3508,Delta,,tlrichmond,,0,@JetBlue   Phone agents can't see same flights I see online???  Can't change tickets even when I am paying. Very frustrating #jetblue,,2015-02-20 13:43:59,,Atlantic Time (Canada)
568766741746225152,negative,1.0,Bad Flight,1.0,Delta,,NYYash,,0,@JetBlue Why was flight 669 forced to return to NY when there was a malfunction? Why not land in the countless air strips surrounding Chi?,,2015-02-20 13:38:53,"New York City, NY",Atlantic Time (Canada)
568766295761682432,positive,1.0,,,Delta,,m1ss_DefJam,,0,@JetBlue haha no need to apologize 😁 I'll be Flight Booking Problems sooner than Late Flightr. I love JetBlue,,2015-02-20 13:37:06,Orlando - ΜΣΥ,Eastern Time (US & Canada)
568763889506082816,neutral,0.6579,,,Delta,,dentistmel,,0,@JetBlue Oh I will. #Disney bound. #workhard #playsoon,,2015-02-20 13:27:33,"East Greenwich,RI",
568762267493249024,neutral,1.0,,,Delta,,BritishAirNews,,0,@JetBlue's CEO battles to appease passengers and Wall Street - @TheVDT http://t.co/VD0tLomtwu,,2015-02-20 13:21:06,UK,Sydney
568761693997674496,negative,1.0,Bad Flight,0.6813,Delta,,Ch1en1,,0,@JetBlue Denver-Boston 2/10 flight 994  and Boston-Denver 2/15 flight 493 (both planes!) visible snack crumbs on seats on all upon boarding,,2015-02-20 13:18:49,,Greenland
568760613792579584,negative,1.0,Late Flight,0.6733,Delta,,mariobonifacio,,0,"@JetBlue Felt a bit like they were adding insult to injury, since we'll be in terminal 5 for seven hours until the next flight :/",,2015-02-20 13:14:32,New York,Eastern Time (US & Canada)
568760299978948608,neutral,0.6533,,0.0,Delta,,gloeb90,,0,@JetBlue you guys get rid of the hip hop stations on Sirius XM?,,2015-02-20 13:13:17,NY,
